xr_θ0,bh_Σ1,mk_ψ22,mk_μ3,fp_δ94,fp_ψ25,gy_μ6
0.636791,6.793092,-35.542606,-2.278814,1.545672,-5.141144,11.839118
1.0,7.129013,-27.10434,-2.056889,0.104801,-2.169511,10.914355
0.948352,11.9928,-40.65842,5.266419,1.376381,-0.296034,11.931738
-0.751386,0.108105,-22.885025,-6.014919,-0.117147,-8.530451,13.290742
-0.026937,8.608452,-25.713816,-0.791526,-0.149872,-6.891964,12.475295
-0.732931,-0.457542,-25.302777,2.267542,-0.129197,-0.40906,11.690712
0.011702,4.495067,-24.007001,-9.510579,0.62712,-3.477577,14.564396
0.298581,-0.228428,-34.995986,3.132966,0.554827,-3.397823,14.894066
1.0,0.532931,-28.469975,-5.484133,1.314946,5.814582,13.957542
1.556536,4.284395,-29.220173,-1.803124,-0.090386,-1.909848,15.281211
1.0,5.405474,-41.26835,3.40793,0.212742,0.91897,12.321546
0.040467,9.637884,-34.123216,3.478765,0.214886,-7.695052,12.269759
0.211431,6.434159,-38.582561,9.728794,0.704865,2.638875,11.88461
-0.250559,4.42739,-38.126337,-0.047719,-0.186188,-0.282416,15.504093
0.0,4.439059,-31.68262,12.217244,-0.175304,-0.133208,12.745102
0.0,-5.864422,-28.474931,7.548342,0.293925,2.778472,14.455884
1.46305,10.355921,-26.781205,6.861687,-0.471631,-0.772732,14.559758
-0.187392,10.358178,-36.941216,6.407516,-0.785318,-3.018517,13.324956
-1.0,17.974412,-22.716655,6.301281,0.567622,2.186976,12.089516
1.0,6.476692,-23.424402,-6.105173,-0.122895,2.343037,12.29678
0.0,2.384952,-29.097933,1.247366,0.756188,-5.478308,15.520732
0.271028,6.950106,-32.416985,4.335665,-0.412497,-0.656586,12.061
-0.810046,2.787547,-30.570283,8.605605,0.57408,1.939977,13.555747
-1.0,5.475338,-24.43711,1.949742,0.114636,1.672005,11.61308
0.759288,6.041286,-32.4028,-5.740061,-0.743517,-4.90366,14.045185
-1.0,5.050517,-22.771977,2.465987,-0.619577,-3.219017,13.320659
1.0,-5.1434,-24.067005,0.670144,-0.280686,-4.608228,15.375992
-1.0,0.2555,-23.929982,0.992964,0.462043,-4.183382,13.913242
0.044612,-3.718933,-37.30981,1.159915,-0.599596,4.063509,15.600256
0.191004,2.21959,-27.806099,9.465851,0.948535,-6.834344,15.354711
-1.0,-0.202495,-35.174086,-2.774934,-0.171227,-2.392638,11.22799
1.0,12.759413,-30.121696,8.179452,0.2781,5.193937,14.190752
0.0,12.863969,-28.49996,-4.912445,-0.390582,-8.108654,10.792089
1.0,3.313676,-24.724607,-8.161065,0.072268,-0.283589,13.719197
-1.0,9.154706,-32.125207,-1.736043,-0.839912,-5.124345,11.665501
-1.0,4.73441,-25.356221,7.242487,0.229447,-9.137027,10.631837
1.0,3.809297,-24.295771,-3.110956,-0.837975,-2.538538,14.852914
2.320662,16.817374,-36.145805,-4.422974,-0.762138,0.096307,10.899324
-1.0,6.77866,-35.535592,0.511825,0.049608,0.980419,13.33152
-1.0,1.256952,-24.117698,12.282197,0.476683,-4.011066,11.847855
-1.0,4.501924,-24.039663,2.035234,0.356982,1.560539,11.14011
-1.0,5.345662,-25.102967,0.341689,0.842113,-0.641863,11.82318
1.0,8.9305,-29.663329,-4.55196,-0.159178,2.045593,10.963072
1.0,5.590932,-29.069153,-0.369363,-0.167856,1.341356,15.108435
0.0,-4.878651,-35.256815,-3.521936,-0.024508,-0.963979,13.603785
-0.296051,0.641002,-40.255963,-9.381564,0.527108,-8.404848,11.435551
-1.0,-1.567067,-34.075315,0.837979,0.96318,-0.580634,12.724941
0.0,3.022496,-29.191387,1.054034,-0.603155,2.605147,13.365972
-1.174763,-2.90988,-25.687983,-6.11017,0.153099,-5.863141,11.860359
1.089903,4.803097,-34.412162,0.323676,0.382778,-4.471204,12.907944
0.572413,11.9489,-26.440502,-4.27915,0.884446,-3.21965,14.433518
1.558234,5.22178,-29.072563,9.676913,-0.625084,-4.176399,15.242092
-0.748341,5.210921,-29.022893,-0.51071,-0.844093,-8.067131,14.804099
0.227671,8.755731,-38.947073,13.345457,0.496371,-2.172201,11.784051
1.0,4.033572,-37.046823,0.784823,-0.12422,5.482461,13.096015
-1.0,-8.996039,-27.7725,3.158137,-0.125787,-0.985825,12.887152
-1.651916,5.878872,-27.052934,8.451546,0.432229,-2.366155,15.568099
-0.970439,0.020238,-33.461119,-6.283732,-0.200403,2.465879,14.281758
0.0,6.699555,-29.095189,8.080905,-0.324726,-2.819161,12.988625
1.0,-1.542265,-38.296911,3.006789,-0.186252,0.111482,10.542635
-1.0,-2.866882,-27.766681,3.879063,-0.855917,-5.999426,12.598156
1.0,1.929663,-26.214272,-0.206183,-0.598768,2.56964,12.330898
-0.740196,9.688082,-35.157825,1.293863,-0.202407,-2.072743,15.790501
-1.044341,-0.801447,-22.69145,2.165194,0.404037,-1.35785,12.710156
0.327697,6.289538,-32.88247,9.35011,-0.080391,-2.213991,14.293807
-0.620292,5.340885,-39.436644,-4.099884,-0.145047,4.838958,11.436611
-0.032707,1.996294,-35.087965,-0.88512,-1.022904,-1.673601,13.374126
0.372599,-1.789267,-39.820974,4.708539,-0.791323,-6.866395,13.040658
0.0,4.861482,-24.926578,2.603679,-1.069838,-2.379186,11.348446
0.696449,-0.371692,-23.460522,2.480106,-0.740231,1.309137,14.647888
-1.360074,2.862283,-36.16377,8.28442,-0.130044,2.496509,15.133918
1.0,4.446379,-39.210642,-5.034468,1.229728,-4.664526,14.742976
-0.204319,4.643484,-26.773227,6.708373,-0.143665,-4.108789,13.789909
0.30778,6.832936,-37.250218,1.387312,0.838516,-7.994021,10.907602
-1.0,5.898543,-26.105,0.382238,0.298711,-0.433888,14.803565
1.156429,0.343347,-29.858652,6.975906,-0.233539,-1.187709,15.541069
1.0,-4.933334,-36.715037,-6.737409,0.420676,0.271275,14.002784
1.300855,11.884759,-22.074081,-2.503472,-1.470594,-5.118204,12.855132
-0.250404,16.805266,-31.906774,4.639148,-0.497086,2.991026,14.235098
1.0,-1.631948,-24.320566,-1.695199,0.442326,0.334088,14.790717
-0.505991,0.726498,-32.988497,-7.895541,-0.148568,1.071569,11.205179
0.0,12.643073,-24.275496,-7.388984,-0.917468,-0.640555,15.232333
0.618664,0.717467,-28.861088,-2.294363,-0.752577,-0.99243,10.90119
1.0,1.302607,-28.64738,2.087186,-0.456874,1.046328,13.508582
0.0,12.640791,-31.485095,8.159387,-0.140524,0.026134,10.424187
1.0,7.89485,-25.935777,9.646888,-0.177955,-6.585975,15.274823
-1.0,-5.294465,-35.747847,8.575762,-0.181102,10.154341,12.618872
-0.426441,4.559774,-28.360191,-6.559879,-0.792959,-5.000249,14.419741
-1.384266,2.146991,-29.798685,2.725202,0.299031,-5.383274,15.730787
1.0,3.805661,-35.812751,-2.235109,0.376054,0.540687,11.54128
0.593046,10.165467,-27.627435,-3.076268,0.319788,1.635769,13.050183
0.826818,11.569015,-33.629221,8.77944,-0.462666,-2.354505,11.374705
0.0,-6.547627,-38.002615,11.110383,0.052806,-0.209781,12.794361
-1.0,13.151822,-22.136093,4.254099,-0.629504,-2.8017,12.687429
-0.886934,-0.644643,-26.216907,3.648973,0.75997,-1.072448,13.501981
0.0,14.538595,-34.640908,-6.512713,0.183578,-4.610961,13.079555
-1.0,8.565194,-29.144557,-1.299677,0.054291,-4.680224,14.881318
1.0,4.739592,-31.469524,2.175774,0.135816,-4.093562,12.03643
0.055219,13.847887,-32.797448,3.813369,0.500114,-2.198122,15.147098
0.444215,12.079586,-36.938646,-0.422918,1.172484,1.594952,15.302716
0.0,0.783611,-22.757961,-0.799511,-0.224095,-7.196874,12.97674
0.0,10.474629,-33.750463,3.758943,-0.056565,7.960605,10.876985
0.0,-3.00508,-22.166624,-3.200971,-0.385672,-1.219922,15.59806
-1.360852,2.826218,-34.216102,-1.030946,0.270669,1.618539,15.342132
0.431567,7.311372,-40.014794,1.200645,-0.080689,-1.156359,11.497008
0.524074,-1.408094,-40.234019,2.672376,-0.052633,-0.416194,13.823447
1.0,-3.74512,-22.475273,-4.444371,-0.201523,-3.801812,11.824787
1.0,-5.306095,-41.070898,-3.066052,0.569965,0.592988,14.157412
1.0,11.670911,-40.332115,1.168934,0.439151,-0.104897,10.777085
-1.0,-0.567902,-36.978064,1.02186,0.142895,3.079199,11.99007
1.0,-0.589337,-29.806547,2.856267,-1.245479,-0.448806,11.47574
1.489989,9.62789,-25.450958,3.334422,0.215449,-7.859902,11.361924
1.0,14.841876,-31.652506,-10.237394,0.102642,0.291736,14.425492
-1.369897,-0.383597,-25.128909,-1.259298,0.319009,-1.553875,14.56078
-0.600235,0.253616,-39.382694,2.83018,-0.312505,-7.070598,14.476356
-1.0,2.515322,-23.294968,0.159103,-0.8507,-6.921664,11.15776
-1.0,7.294528,-41.163934,5.451201,-0.803952,4.548441,15.272908
1.0,-2.091003,-32.623433,0.548117,-1.067883,0.323546,14.72361
1.0,16.173161,-33.304297,1.765483,0.250418,-1.752387,13.593742
-1.0,0.07737,-23.895743,3.541267,-1.047807,-2.767547,15.347263
-1.293305,3.364753,-35.380432,-1.305852,0.279461,-3.344577,11.853048
1.0,17.348686,-40.436084,6.724831,0.397433,3.230422,11.502438
1.0,3.929047,-36.917902,15.698065,-0.209173,4.150042,15.619439
1.0,-7.683412,-39.351845,-7.190445,-0.440893,-5.317774,13.806763
-0.379993,6.066217,-36.13768,5.099727,-0.58549,3.189069,14.929677
1.420998,6.793095,-22.035043,-7.242629,1.204294,1.21165,11.776979
-0.150196,1.978689,-30.141051,-1.147019,-1.562243,-1.373329,15.428706
0.0,-2.582312,-26.706303,3.415353,-0.041276,4.850801,13.909387
-1.0,0.28069,-35.522913,2.663483,-0.506685,-1.824188,13.073725
1.0,0.47829,-28.723061,-0.023031,-0.068337,-2.031966,14.240043
-1.522235,-2.849334,-24.310387,9.299327,-0.479618,-2.973885,13.746443
-1.0,0.814841,-39.486063,2.901874,-0.564262,-5.606178,11.761394
1.0,1.447945,-26.38767,-2.017228,0.246315,0.285325,12.636223
-0.58851,2.171198,-35.107279,11.420871,-1.459953,-0.570407,13.923694
0.918589,2.001275,-28.705298,-3.29941,-1.11772,-3.258706,10.575973
-0.925219,-1.83922,-25.238609,4.263732,1.090949,7.06202,12.957415
1.0,5.997987,-23.769907,-8.195299,-0.708379,-1.224589,15.518233
-1.05141,3.941451,-31.264902,11.308582,-0.075606,1.186419,13.330356
-0.269923,-2.496956,-26.76039,13.364314,0.774447,-3.109915,13.281902
0.491134,6.805303,-31.029524,2.897133,0.170189,-1.825876,14.394014
0.0,14.242842,-30.547437,-9.20091,0.043936,2.187045,12.689094
1.0,2.692181,-31.761772,4.653664,0.451149,-1.64771,13.46434
-0.87471,21.360372,-32.619055,-11.772625,-0.53247,0.965058,11.711803
-0.797191,7.47643,-26.879919,3.765801,0.393956,-0.011014,13.080004
-1.507596,10.302586,-23.885238,-2.635931,0.105534,-0.660388,14.369503
0.231927,5.846192,-26.219203,1.718517,-0.182718,-2.100334,14.869671
-1.181298,-0.203117,-26.022354,0.989271,0.133407,-5.141909,13.308413
0.0,6.595431,-33.352529,-5.125039,-0.421338,0.214087,13.627847
-1.778218,2.591506,-40.890654,6.237786,-0.134004,-0.015295,13.094322
0.778449,6.831024,-39.776411,4.975974,-0.365471,-3.39001,15.039249
0.689118,-1.002804,-24.321258,-4.845498,-0.425162,0.66039,13.569801
-2.800831,6.009873,-26.19282,-2.475229,-1.22688,-7.01608,11.196497
1.0,5.248327,-34.49914,8.59521,0.818154,4.261372,12.473591
-0.74188,10.119331,-33.243607,3.933579,-0.440872,2.362057,13.016288
-0.252632,19.508956,-35.446491,1.383557,1.342224,-1.234519,14.564156
-1.0,6.88248,-32.186324,-1.361899,-0.150765,-4.883134,11.421896
-0.42132,4.724472,-29.018796,7.757155,-0.410398,-0.598794,13.905796
0.338362,4.295236,-24.970049,1.472347,-0.178157,-0.424246,15.073461
1.0,3.469542,-31.879731,21.60788,0.70097,-3.209852,10.876456
0.0,0.779492,-35.854645,-2.501236,0.354396,-0.040822,11.261153
0.527707,14.736359,-26.025172,11.324209,-0.759623,-0.002806,15.729987
-1.0,-2.735858,-25.2108,-2.371827,0.159608,1.326902,11.16815
-0.332096,5.0005,-23.414438,-4.782613,0.201759,-3.40061,12.201324
-1.265936,4.956394,-22.995156,5.165254,0.940271,-5.964147,12.035647
1.920252,5.306542,-31.202466,-2.722868,-1.034176,-7.280209,12.623669
-0.78429,2.65534,-31.004746,-0.378334,0.571068,-0.41638,14.844701
-1.0,9.035062,-38.946423,-5.461586,0.58071,-2.392395,13.557988
-0.812863,11.217242,-29.102039,6.917546,0.553396,-6.682842,10.443547
0.0,-0.077294,-26.995411,4.797521,-1.084171,-1.479331,13.228906
-0.333239,4.986775,-39.115427,-6.12856,-1.147474,-1.232955,14.99273
1.05713,7.20641,-32.591546,-1.534353,0.770669,-5.636817,15.672019
-0.730259,4.351419,-34.136224,-4.553204,0.330396,-4.810567,14.874489
1.720331,5.016538,-23.119747,-0.402418,0.684601,2.664769,13.856625
1.0,-9.036973,-27.723279,3.924734,-0.250447,-5.594371,13.415102
0.516251,6.215371,-30.680543,4.015763,-0.674016,-4.833675,10.471178
0.0,9.189245,-28.869108,-0.562572,0.062938,-7.391246,12.186569
-1.0,-3.336704,-23.711026,-4.544475,0.312781,-2.948225,12.955673
1.0,5.668656,-31.044987,6.602053,0.398749,-0.704648,12.690082
-1.0,13.802982,-38.803704,-2.321745,-0.151754,-5.241069,12.473248
-1.0,-8.37946,-23.522466,-1.917208,0.785506,-2.526682,14.372157
0.280701,0.970372,-37.93102,8.916353,0.665726,-4.347413,14.080669
1.0,0.972423,-30.381499,-2.200027,0.174855,-1.540245,14.694436
1.0,15.780325,-29.881983,3.663534,0.026391,7.284426,11.886544
1.0,-2.310612,-41.085416,-1.500234,0.630358,-3.316184,11.382025
-1.958488,-4.739155,-28.352599,0.620887,-0.345606,-3.321155,13.285039
-1.0,-1.957478,-28.61275,-2.979706,-1.043319,0.177807,14.89577
1.232733,2.438103,-33.063955,5.950245,0.366286,-4.901982,15.008114
1.0,-7.556323,-27.396632,1.312919,0.532578,-1.128095,13.848681
1.0,7.644558,-29.445216,1.272422,-0.256508,2.34788,15.462962
1.0,-3.321091,-27.907483,6.915035,-1.677606,-4.323353,12.6718
0.0,4.266658,-25.936585,2.506485,-1.801945,-2.810944,11.879178
-2.853614,6.30417,-24.360044,-2.176189,0.131799,-5.88357,13.070087
1.0,8.755021,-30.793194,1.637669,-0.470772,1.221201,12.99223
0.0,4.674356,-22.365572,-3.209977,0.451183,0.041135,12.815234
0.0,1.554137,-30.951819,-8.889971,-0.653732,-0.048581,13.185077
-1.0,4.822546,-26.684025,-2.971312,-0.458139,0.493888,13.763209
-1.0,12.453704,-23.57277,3.946766,-0.381896,-6.522712,11.803095
-0.029671,11.778129,-29.269262,3.271401,-0.792896,-5.608219,13.989823
-1.0,-0.140213,-38.347931,-10.890093,0.233677,-1.733637,13.235492
-0.340017,-6.11382,-37.751682,2.210683,-0.418827,-2.151611,14.434206
1.0,3.272365,-22.414675,6.57917,-0.718255,2.62789,12.072594
0.0,2.826547,-31.768653,0.964819,-0.020698,-7.893803,14.99872
-1.0,0.965373,-31.248793,-2.591721,-0.861548,-2.179902,10.509737
0.699238,-5.762095,-23.297178,4.471527,1.211893,-2.925617,13.782522
-0.962274,-1.312131,-25.581496,-1.787634,-1.495453,-3.876712,13.330711
-0.162256,8.967126,-30.624075,8.385901,0.801378,-6.002305,11.71679
2.456499,8.520405,-37.400356,6.066837,0.44826,-6.142217,15.498574
-0.547408,7.610311,-34.567298,-6.669603,-0.955649,4.949515,12.550001
-0.208465,5.859377,-29.387846,9.457633,-0.704373,1.779401,11.367627
-1.0,1.097919,-28.848616,10.533689,0.115404,1.339531,14.285838
-1.0,2.941581,-33.031269,11.295062,1.056178,-11.220171,14.600348
1.0,9.436488,-38.706613,7.717497,0.213571,-2.503609,12.303496
-1.0,15.510068,-39.966342,-0.25825,-0.386446,-8.307151,11.04757
-0.355121,-3.055083,-39.216155,0.779618,0.193798,0.864335,13.779128
0.158723,3.032034,-31.656189,-3.747314,0.316757,4.516603,13.177349
0.279633,3.930054,-23.033489,8.52262,0.047705,-3.203454,11.814516
-0.294791,-4.836357,-24.313897,4.620491,0.486137,-0.740314,15.69885
1.914043,1.620352,-25.717863,-0.70733,0.861815,-0.577693,13.346429
-2.350141,12.441314,-32.935905,7.273409,-0.226013,-1.949647,10.968897
-1.0,-6.666433,-30.718876,2.129784,-0.368421,-0.173549,15.402109
0.0,1.980158,-24.217569,3.603301,-0.653919,-2.800783,14.136613
-0.323045,8.080168,-35.918968,4.704094,0.224051,-1.547047,13.643019
-0.794278,12.354125,-23.467494,-6.51517,-0.06717,-2.992051,12.080487
-1.03559,15.215735,-37.173352,10.118213,0.085095,-6.925995,12.830617
1.486058,-3.450436,-26.963478,-0.681163,-0.098151,-3.88179,12.32687
-1.0,11.466713,-40.919422,0.447306,-0.295934,-2.055436,11.452174
1.716697,8.632761,-34.170929,1.574982,-0.671771,2.92597,12.017678
-1.0,8.77235,-27.959851,-3.713357,-1.020156,-11.349544,12.365071
-0.844404,-4.402555,-28.458746,-2.401471,-0.643958,-5.359688,15.706747
1.0,8.000098,-36.750717,-2.572055,0.323828,-2.352344,13.050765
0.42254,-3.732644,-40.874438,-2.594587,-0.328702,-7.706559,14.640724
0.0,2.56004,-30.543423,3.749375,0.463871,0.227135,13.889656
-1.0,9.623711,-37.520594,0.866974,-0.100937,-0.782949,11.801885
-0.173784,1.227322,-34.246355,1.010552,-1.115585,-7.204387,14.893684
-1.950781,-0.082663,-40.475078,-1.460031,-0.137854,0.857019,11.545918
1.240442,-1.747532,-29.310107,6.336794,0.748411,-3.592496,11.784587
0.693475,6.998443,-23.185638,7.090617,0.05682,-5.314789,12.449916
-1.0,-1.206804,-30.32719,-0.096541,-0.039734,-0.134077,10.810502
-0.589627,4.987837,-31.810843,-0.705848,-0.776741,4.114988,11.819122
-0.421877,7.441709,-24.20981,-4.315545,-0.648528,-2.203322,11.230519
0.701016,-0.436841,-26.640715,5.271326,-0.478375,-1.266428,13.371751
1.0,-3.687446,-34.236812,7.311233,0.647749,-4.681886,12.891934
0.526238,8.554345,-26.659569,0.407146,0.617041,-10.631475,11.633809
1.0,4.646296,-40.991518,-2.189529,0.259241,-0.586621,13.439649
-0.246069,1.454554,-26.931059,-1.606576,0.209817,2.659153,11.620567
0.0,-2.695407,-34.910899,2.693396,-0.870964,2.941789,11.343655
-1.118065,11.276688,-27.44277,0.794729,-0.393832,-5.257767,14.679345
0.0,-2.632534,-32.578426,1.44947,0.125176,-1.46549,13.477971
1.0,2.494968,-37.85969,1.966883,-0.929001,-4.834522,11.64324
-0.291811,-4.616036,-36.915658,-7.212429,-0.413323,-2.084429,15.47471
-1.0,0.70302,-37.020238,7.24783,0.01061,3.800871,13.063396
1.506111,-8.34038,-26.603077,4.999721,0.813005,-2.112124,10.859198
1.153366,7.758393,-30.614046,8.755253,0.025915,-1.897687,14.254948
-1.971164,4.099332,-35.056486,10.835729,0.65868,-1.657673,14.829337
1.725367,4.078132,-38.761455,0.884237,0.563687,1.233991,10.842954
0.0,-12.580991,-30.891197,-5.157621,1.148758,2.684886,12.249795
0.114773,3.929105,-36.492365,9.505414,-0.564629,-0.252253,11.790503
0.188492,7.556147,-33.380562,0.080248,0.183851,2.768423,13.094003
1.0,6.55325,-36.396792,-2.610903,-0.648094,-5.44373,12.771693
1.0,7.742204,-26.141242,-1.019878,0.129615,6.686916,15.252633
0.174296,-0.023447,-24.079487,10.101998,0.298111,-4.096828,11.096352
-0.833059,5.605377,-37.751523,4.017697,-0.445528,-0.207431,12.927312
-1.210481,1.235256,-37.806789,1.227817,0.494618,0.026408,12.247676
1.0,2.356529,-32.341366,2.969728,-0.090657,0.946569,14.287958
0.504167,-0.927412,-36.615133,1.238721,-0.40137,-4.060609,11.679196
0.0,4.355528,-22.169008,-5.833639,0.440941,-0.089726,14.826119
-0.912771,5.176778,-39.66827,2.763617,0.607829,-3.384848,10.879191
0.373068,12.372443,-40.054769,4.125587,0.02573,-0.269029,12.96412
-0.868111,12.875168,-40.476043,0.401374,-0.02848,0.755771,12.81828
-1.104236,1.945686,-35.639388,3.308719,-1.15318,3.118902,15.247015
0.0,-6.973027,-26.632201,-8.487737,0.183118,-0.344916,13.546231
0.386374,15.512171,-31.196808,-5.530708,-0.743285,-3.208172,12.650679
0.0,11.443067,-35.06948,2.214454,-0.336367,-5.596956,12.305233
1.0,6.848848,-34.030966,-8.582239,-0.09382,1.975496,14.674857
0.0,6.962911,-33.708534,-0.578441,0.513125,-1.559724,12.102281
0.0,5.817104,-35.401478,-1.135091,-0.644345,-4.28465,13.298707
-2.129342,8.971117,-23.33892,-6.922593,1.718885,-2.283049,10.487016
0.724393,-3.677556,-24.382003,-0.328494,0.528363,2.187334,14.034568
0.0,2.439273,-22.033219,2.291403,1.121625,-3.129072,12.288916
-0.772758,-3.258123,-38.442685,-2.125134,0.244957,-2.035455,12.252164
1.0,7.558883,-32.359762,4.729119,0.194974,2.738595,12.178334
1.0,9.962893,-23.354672,-0.738372,-1.727204,-2.46891,12.641538
2.028088,-9.018028,-26.573635,5.689774,-0.482959,-5.582786,15.165374
0.359626,8.068776,-31.21143,4.748519,0.309004,-4.553697,14.163846
-1.0,-0.553059,-32.065945,-7.521922,0.412538,-2.510549,12.001456
-0.818843,5.034069,-25.761934,-6.63941,1.04692,-4.533111,12.62318
0.543981,5.80135,-40.49435,1.31108,0.666812,2.980238,14.147631
0.0,13.670361,-33.049285,-7.476215,-0.684021,0.449575,13.745024
1.295156,3.302394,-23.060339,16.903191,-0.672779,-0.747915,12.474549
-0.42711,5.601038,-36.464203,3.797788,-0.112579,-5.69923,14.758178
1.0,11.17385,-25.061986,-3.985633,-0.046114,-0.191914,11.830512
1.207878,4.825654,-25.273604,10.978561,0.794305,3.143127,15.674535
1.0,-6.903967,-31.01152,2.319459,-0.421157,-6.201336,11.711141
0.0,4.071707,-22.983236,7.111788,0.853518,1.529308,11.017745
0.0,3.872948,-37.167462,6.986873,0.74302,-5.810616,12.525904
1.0,11.161819,-25.253616,4.107023,-1.190825,-4.922166,14.50268
1.0,-0.501218,-39.016931,6.994465,-1.334541,0.411204,11.760579
-0.270256,3.272642,-34.050417,10.955367,0.187902,-0.140242,10.770414
1.0,8.428856,-31.930665,1.425699,-0.019126,-8.512906,15.709101
0.993223,2.522129,-40.449029,0.680372,0.87187,-5.644054,13.369497
-0.511766,-0.974515,-28.606934,5.578875,-0.836535,0.401654,10.736507
0.185782,10.847248,-30.264769,3.58261,0.027011,1.35416,12.96714
-1.0,5.104894,-32.429264,3.528531,-1.154977,5.475894,11.633786
0.018757,3.549719,-31.277364,-1.515395,-0.642374,5.322842,10.995227
1.0,9.842037,-27.808571,4.610417,-0.058036,2.227349,11.096148
-1.0,4.009729,-25.481252,2.910206,-0.695095,-1.114422,15.07945
0.833473,5.360439,-27.9357,3.636631,-0.371814,-3.47794,15.511846
0.0,2.803954,-33.036267,6.282408,0.307257,1.753635,13.998094
0.279847,3.523679,-33.856564,-6.081693,0.449395,3.981237,14.913791
-0.849749,10.116083,-25.827246,5.406448,0.160527,1.550949,14.604958
1.0,-1.782449,-26.907507,12.249707,0.315916,2.742292,14.538925
0.717933,16.785443,-27.439808,-5.764893,0.43773,-4.392608,14.268135
0.80111,0.023802,-24.697997,-2.838247,1.26789,-5.400697,11.430268
-0.83502,0.56807,-38.053093,0.387288,0.460751,0.566264,13.577688
1.0,5.621482,-37.194459,1.779082,1.240688,1.562775,12.039626
-0.422966,-5.447858,-29.32617,9.801201,0.848555,0.660049,13.839733
1.0,3.770066,-31.025439,-5.49984,0.927167,0.739853,14.249511
-1.508979,-2.341321,-40.158163,4.593445,0.417923,-2.63627,11.283621
-0.509072,6.444334,-30.504086,-0.915009,0.048038,4.26177,11.739931
0.0,2.786998,-39.433181,3.754769,0.144771,-0.756643,10.698473
1.0,2.252829,-32.809514,-0.086992,0.271499,4.102221,15.534344
