dw_ψ20,gy_φ11,jl_λ72,bh_μ3,mk_ξ4,bh_μ5,xr_λ76
0.766916,20.447767,-0.046574,-56.228189,71.410371,1.899552,-1.0
0.530861,5.572189,-5.34866,-69.295855,45.888839,1.41177,-0.636131
-1.0,1.78922,-8.073045,-46.808519,74.803823,2.293326,-1.0
1.0,15.556972,-6.976803,-78.703971,68.206599,2.266024,-1.0
1.0,-0.848623,-1.006628,-26.261823,49.173335,1.728471,0.045933
1.0,23.16037,-6.241049,-70.572154,66.174925,1.822232,0.000489
-1.0,17.717801,-1.243913,-6.097956,57.268782,1.576118,0.0
-0.495802,6.468371,-5.454555,-12.767989,76.155114,2.150624,0.301073
-1.0,8.358343,-2.542283,-20.505003,56.797973,0.977199,-0.346468
0.0,-1.668555,-1.041871,-43.017911,51.365554,1.459512,0.264255
-1.0,28.481668,-1.819042,-6.17004,64.068007,2.717971,-1.0
1.0,6.968735,-4.809678,-73.349245,51.029751,2.497478,-0.128025
1.0,5.209458,-5.709005,-0.615295,60.277603,1.205586,0.0
-1.0,6.900406,-5.675555,-15.06908,47.785837,1.688222,0.0
1.0,12.192372,1.608194,-0.373357,73.642477,1.464876,-0.157079
-0.54392,23.696009,-6.132431,-38.995826,47.283012,1.816783,0.0
1.0,-1.436647,1.054625,-92.304848,48.634024,2.271444,0.676507
1.737608,24.682739,-7.335282,-54.047071,52.1311,0.899212,0.0
0.0,12.26773,-1.127302,-32.703488,47.232943,1.748882,-1.0
-1.0,19.844099,-6.533619,-78.651209,50.609401,1.874335,-0.699643
-0.595866,29.386057,-3.452527,-7.834914,56.750431,1.630081,0.431145
0.783983,-3.560579,2.21854,-15.453957,45.989677,1.556749,-0.815789
-0.183846,12.114723,-6.789111,-14.508007,48.167201,1.116501,-1.0
-0.842043,14.666887,-0.136018,-52.417419,64.016278,1.312734,0.0
-0.567862,25.825668,-2.643306,-29.697682,71.837728,1.82888,0.58504
0.0,18.331407,-4.410529,-51.423768,66.20579,2.555675,-1.0
-0.061862,26.867773,1.503137,-65.282782,69.719303,2.576041,-0.918443
0.0,6.317939,-6.033211,-42.088747,47.136663,2.346035,1.315869
0.0,6.758109,3.487951,-55.009578,63.936419,1.881311,-0.661286
0.470899,23.507127,-8.166143,-90.946227,55.856208,1.43022,1.025106
-1.0,21.553558,-8.600434,-47.428303,64.752516,1.801957,0.80097
1.0,26.912829,-1.175286,-77.777441,73.021368,1.758021,-1.0
-1.0,6.990039,-7.777394,-19.714087,55.933825,1.687176,-1.0
0.0,17.765625,-7.822417,-4.178062,46.847227,1.442888,0.144563
0.0,-1.3962,-6.190181,-83.131466,72.170228,0.789926,0.0
-2.085209,13.350251,-2.93199,-13.650811,47.593517,1.060935,-1.181647
-0.647396,8.130191,-1.516499,-79.951335,79.21584,2.096046,-0.124364
0.725475,2.897242,-6.370486,-11.64002,77.582224,1.501249,0.0
-0.386121,26.659374,-7.243486,-49.422732,72.589202,2.646685,-2.665306
1.0,13.386615,-9.594804,-41.235298,58.29096,2.004882,1.0
0.113315,-3.569533,-10.619358,-90.467013,59.674973,1.858421,1.0
1.0,-3.366037,-5.839081,-28.202496,62.950738,1.886624,-0.564721
-1.0,2.665698,-5.295188,-46.582695,46.432419,1.728438,0.324932
1.0,13.070149,0.052997,-6.775327,71.588729,1.225266,0.0
0.606697,20.566725,1.118417,-31.798383,77.136959,1.498937,0.515902
-1.0,23.564257,-7.725339,-90.728826,47.988282,1.690728,-0.091427
1.071415,6.768154,-4.8565,-56.072052,63.532877,1.433735,0.0
0.0,15.323323,-7.6278,-20.233969,68.599137,1.660798,0.0
1.0,23.028498,-1.493424,-9.827884,78.887562,1.736303,0.0
0.534562,22.980583,-4.287665,-14.620016,54.970949,0.694924,0.488943
-1.126799,21.592847,-9.322569,-42.948021,70.672067,2.676158,1.0
-0.103552,16.820005,1.565159,-57.086943,54.435778,2.572102,1.0
-0.264448,12.096569,-3.154969,-57.392589,51.013612,1.477328,-1.0
-0.0902,23.381224,-3.523125,-31.329549,47.166764,1.71071,-1.0
0.0,8.10741,-5.970708,-14.351826,76.402327,1.059255,-1.173117
-1.495786,9.324753,-3.64614,-37.979743,72.816921,2.665657,0.54551
-1.0,24.869426,0.433425,-12.447494,55.320829,1.824177,1.0
0.0,22.963434,-3.419374,-4.503161,79.167404,1.728381,-1.0
-1.0,20.632547,-3.707946,-87.061584,50.893325,1.915361,1.0
-2.225781,22.508715,-3.86881,-13.011028,74.959767,1.418014,1.051436
1.0,21.283915,-1.434768,-53.064379,63.961996,1.708721,0.0
0.0,-3.714761,-11.042638,-68.44742,64.342313,1.202357,-0.10512
1.845399,25.630628,-6.152772,-44.71301,65.688499,1.08447,0.0
0.438094,11.409128,-3.806112,-49.795865,74.41067,2.157998,-1.0
-1.0,23.055717,-5.298682,-61.568725,57.770987,1.299948,1.0
-1.337504,5.117134,-2.611428,-78.49696,48.336986,1.713982,1.0
-1.0,7.79902,-0.297978,-41.873738,64.187245,1.869405,1.0
0.106294,9.934102,-5.275936,-40.279365,70.824292,1.166457,1.0
1.215613,9.250735,-6.03926,-56.754274,72.974345,1.598849,1.0
1.0,12.46107,0.983159,-29.523248,66.753072,2.134654,1.0
0.079995,17.013304,-8.499287,-84.304404,59.997333,2.529109,0.0
0.775283,23.750155,-2.503235,-18.197089,63.907546,1.8873,1.0
1.0,9.044441,-2.773869,-82.133883,55.677059,1.827436,0.0
0.0,20.81981,-6.760242,-17.31243,71.412922,1.696937,-0.973599
1.408265,-1.425064,-6.006473,-28.015641,73.839964,2.20187,-1.0
1.177854,-1.924111,-6.610263,-23.690089,54.813791,2.337289,-0.283434
1.5426,8.317346,2.476512,-10.932855,55.579511,1.321632,1.424335
-0.249776,4.048127,-8.571614,-43.67472,61.430349,1.862135,2.158073
-2.189838,19.121309,-5.537044,-73.723764,59.217868,1.775541,0.529515
-1.962721,1.352411,-3.180596,-8.178741,66.458404,2.627752,0.0
2.023328,16.579641,-7.316073,-58.116,76.691815,3.035729,0.005251
-1.0,-0.531841,-6.065445,-18.382094,66.448698,1.400397,-0.67596
0.0,23.277986,-6.953301,-8.429117,50.655508,2.723003,1.244342
-1.0,24.113027,-7.505403,-44.207852,63.189658,2.113798,0.62671
-1.0,27.935775,-7.38611,-67.272798,64.109467,0.904119,0.499995
0.214179,0.309816,-7.129553,-66.786899,50.79443,2.650061,1.446355
1.704639,12.385536,-8.914078,-41.489306,70.659226,2.312206,0.044978
-0.443159,0.844259,-5.274472,-18.819848,46.117109,1.270317,1.0
-1.0,20.771484,-6.748008,-85.679028,72.379882,1.287214,0.0
-1.0,7.979963,-1.931539,-8.941298,51.36529,1.880366,1.200228
-2.140399,16.124508,-1.376822,-92.257554,60.148764,2.545146,-1.0
-1.736679,10.059597,-6.368178,-4.433911,59.00519,2.356568,0.219511
-1.0,2.069915,-5.454468,-90.611323,61.223957,1.36095,0.0
1.320654,19.794763,-5.078659,-42.182803,57.390714,2.06333,-2.616106
-0.863898,23.386251,-7.791468,-20.155526,58.433152,1.520437,0.0
-1.843075,17.233338,-13.16365,-52.214329,63.666103,2.687576,-0.930068
-1.395608,26.053415,-2.094914,-84.259829,63.533023,2.192313,0.0
0.764461,19.769378,-2.805795,-38.029902,45.145193,1.887093,-0.313757
-1.0,13.055553,-11.550744,-78.413284,70.453835,0.942486,-1.0
-0.227265,21.670508,0.433248,-7.827953,56.517561,1.968482,0.169995
-0.828113,-3.241917,-3.998056,-85.896595,57.356961,1.936078,-0.934926
-1.0,7.30094,-2.774711,-16.182263,71.31012,1.815759,0.0
0.0,19.966991,-2.442712,-33.944299,50.9811,1.881965,1.0
0.0,22.166014,-6.293933,-27.294477,52.09692,0.441179,-0.475138
0.524167,4.312296,-4.930505,-45.13738,52.551201,2.01321,1.0
-0.310874,12.300834,-2.103384,-11.202876,44.936621,1.815469,1.0
-1.191257,26.250078,-2.704395,-50.451534,75.432788,2.488375,-1.0
0.0,27.027167,-8.65936,-82.304991,48.413093,1.988164,0.0
-1.216071,29.234443,-1.754684,-5.669533,65.302116,2.113067,0.0
0.582167,-1.497585,-3.246728,-21.017892,76.406161,1.649847,0.0
0.053275,-0.237588,-3.766407,-19.647657,65.500611,0.946101,-0.85997
-1.0,10.875506,-2.817542,-59.97504,71.054073,1.00963,-1.0
0.0,13.523164,-3.336488,-64.806193,49.957519,0.991753,-1.0
0.242511,5.276084,-5.976622,-12.097145,68.620825,2.312482,-1.0
0.078048,13.467852,-3.644708,-83.403204,66.55764,0.611975,-1.0
0.40644,13.665992,-5.004691,-24.457934,66.943433,1.198715,1.0
-1.0,3.84931,-6.767942,-43.118057,79.587871,1.36698,0.454833
-2.131495,6.501328,1.967813,-36.433267,46.95842,1.950693,1.0
1.0,29.388174,-5.101878,-90.171464,79.016331,2.017064,-1.389795
-0.608728,26.566674,-6.902182,-22.647479,64.435828,0.452394,1.0
-1.0,11.951057,-4.528532,-78.978519,66.619453,2.273928,-0.089643
0.563266,15.277944,0.891987,-47.241571,55.670992,1.147156,0.284269
-1.0,5.636478,0.236895,-56.483041,67.25346,1.582408,-0.157186
-0.04567,24.872507,-0.270915,-41.445241,63.330317,1.673345,1.0
0.459241,6.540612,-2.583194,-28.175088,59.801527,2.200632,1.0
1.0,21.045152,-3.495721,-22.854477,53.351463,1.477949,-1.0
-0.342808,20.616736,-3.832503,-9.654257,59.390844,3.071556,-1.0
-1.0,24.344403,-8.137374,-58.842009,67.058649,2.338916,1.0
0.0,-0.654473,-13.320667,-47.7982,79.463412,1.988197,-0.825529
-2.943097,8.334028,5.362277,-77.274453,46.864869,1.495571,1.364476
-1.0,24.318533,-9.127043,-82.706622,66.902815,2.442453,-0.522048
0.202564,26.60935,-3.782898,-76.65616,72.45859,2.253888,0.052528
-1.0,17.665542,-6.447378,-62.279265,52.382011,1.253907,1.33491
1.0,9.143839,0.518668,-61.197656,69.002283,2.168939,-1.063898
1.0,3.320867,4.33491,-59.89853,64.540898,2.048464,1.651171
0.0,28.064523,-7.257246,-14.348137,71.621694,1.796913,1.0
-0.55361,6.864657,-5.543177,-41.614717,74.090162,1.723295,1.0
-0.475567,24.903682,-8.805122,-55.75959,64.047075,1.262381,0.728519
1.447056,8.855026,-5.689764,-75.615733,60.794599,0.885069,-1.0
1.455571,17.945265,-1.598136,-24.307472,63.855095,1.121209,-0.817308
0.073475,-1.817247,-6.231618,-11.550912,45.769647,1.762581,-0.78205
0.383846,7.044373,-3.524884,-2.042013,73.654969,1.977529,-1.18176
-1.0,2.930146,-1.542875,-54.583629,58.539393,0.962089,-1.392218
0.543681,21.9022,0.506061,-21.801868,48.672892,1.490673,-0.552128
1.786279,4.917479,-5.258656,-31.160463,68.432675,2.013944,-1.0
0.0,24.326463,-1.503839,-51.418862,51.421526,1.090491,0.0
-0.471019,20.852269,-7.453955,-40.152221,52.83143,1.745479,-1.0
0.0,1.526966,1.922008,-41.705257,53.763819,1.976695,0.0
1.0,14.564288,-3.478669,-11.47476,76.719044,1.460261,-1.0
1.0,29.604646,-6.085092,-2.073576,52.58656,1.964852,0.452058
0.0,20.478612,-0.401193,-63.212701,51.540923,1.920856,0.0
-0.442462,27.558517,-4.720228,-23.35275,66.65692,1.2388,-0.026023
-1.0,-2.384453,-4.856952,-18.792223,55.768507,1.783886,-1.0
0.0,5.443987,-4.998263,-67.765145,59.759968,0.977571,0.907356
1.0,6.72824,-8.706045,-7.938453,66.30359,1.220594,-1.330347
0.0,2.327076,-9.18303,-64.996054,73.717426,1.275599,1.0
-0.773026,25.670656,-2.091298,-35.051487,68.174808,1.439535,-1.0
1.075012,23.855196,-6.572425,-69.912315,61.908514,1.419616,-2.837676
-1.0,21.061888,1.589899,-8.29463,49.108636,0.958316,0.089639
0.02978,3.541327,-5.149545,-53.431724,57.242166,0.763414,1.0
-1.761984,15.383368,-3.873149,-89.923366,62.305131,1.46434,0.0
0.575372,11.452695,0.94129,-34.333384,73.456048,2.739381,0.0
0.0,17.06167,-6.982531,-75.69976,79.542891,1.900032,1.0
0.0,19.029541,-3.139993,-40.986889,44.873508,0.790218,-0.441873
0.0,0.989097,-1.867829,-21.2075,46.938378,1.959388,-0.135408
0.448062,19.415408,-5.520871,-67.211228,56.140899,1.226948,-0.32371
1.0,1.605367,-5.214652,-83.129826,59.559464,1.328453,-1.0
0.572048,8.136775,-0.637399,-25.474447,44.671177,1.110796,0.0
0.480661,9.463101,-2.983091,-13.476791,65.728561,1.190533,-0.206652
-1.0,5.209315,-12.432211,-41.886209,64.996949,1.163336,0.867709
-1.0,8.428721,-8.202865,-84.114703,66.420699,2.21883,0.064229
-1.0,19.212826,-8.704817,-92.425324,44.500575,1.272372,-1.0
-1.101097,-1.347294,-3.221929,-70.842196,65.699729,1.426585,-0.720502
-1.532066,11.838759,-6.565022,-4.565018,61.614633,1.842318,-0.61835
-1.0,-0.031619,-0.805324,-74.256655,75.805764,1.879389,1.0
0.0,9.427959,2.181553,-18.473421,72.955233,2.326186,-1.0
0.0,15.03261,-5.301671,-1.392728,57.455879,2.096002,0.0
-1.0,0.613216,-8.781963,-4.306769,54.31782,1.279369,-0.248424
0.401554,-2.510181,-2.368174,-30.436451,79.755171,1.338596,-1.160674
0.252783,24.691756,-4.900978,-14.244232,56.128916,2.000971,1.0
0.735019,27.044794,-3.092106,-72.094242,61.578077,1.06166,1.0
-1.0,2.797558,-3.09124,-6.627656,67.805301,1.306753,1.0
1.024522,11.386065,-8.164437,-67.808919,77.342234,1.079907,-1.080787
-1.588382,-1.28733,-3.364732,-21.148517,68.82435,0.702563,1.388242
0.0,18.60353,-5.397501,-72.500061,70.813853,2.03995,-1.864934
0.0,30.382911,-12.077604,-47.287448,58.704376,1.933286,-1.277567
-1.0,3.897336,-1.337637,-52.689808,72.698685,1.211072,-1.392518
1.0,3.194004,-5.373601,-82.818785,63.368741,2.060986,0.0
0.0,24.635211,-2.582391,-38.878625,76.303376,1.761126,0.024092
-1.0,6.368513,-13.707022,-34.836422,70.217015,0.982287,-1.0
0.0,-1.480695,-1.886522,-26.372809,54.523838,2.065317,1.21667
1.0,18.762542,-4.817207,-48.967535,74.816324,2.526112,-1.0
0.254215,14.951793,-0.330088,-2.135907,73.077439,2.27564,-0.437037
1.0,28.989077,0.451173,-62.66389,51.344202,2.368253,0.434419
0.0,21.920649,-5.370846,-31.500033,64.042737,2.243178,-0.06629
1.176698,-3.406773,-2.458684,-27.913296,45.572795,2.116709,-0.947605
-0.736388,12.200865,-10.622679,-2.244111,79.50375,1.782386,-0.15385
-0.939596,7.135839,-3.430877,-86.863687,55.76561,1.360427,0.0
-1.333728,-0.41297,-1.985981,-68.278788,54.287811,1.341567,0.0
0.0,7.770047,-6.486312,-2.015153,53.56458,1.998368,-1.0
0.0,16.612086,-2.970524,-80.295344,61.529095,1.390551,-0.154648
-1.0,1.51627,-6.366627,-10.948259,53.973127,1.651823,0.0
-1.0,26.945851,-2.406074,-52.709568,62.765408,3.219233,-1.182776
-1.0,-2.250576,-2.996599,-53.288959,77.244467,2.287724,0.764163
1.0,16.703374,0.554159,-32.28861,53.507632,0.777048,0.0
1.0,14.620153,-7.891766,-77.034444,67.080475,1.703708,-1.150686
0.0,-0.969693,-2.172215,-61.808489,71.125087,1.33643,0.143311
0.0,20.166966,-2.765766,-78.485251,74.379987,2.970669,0.344775
-1.0,22.763407,-6.623407,-67.412208,68.519659,1.632105,-1.0
-0.886875,27.531501,-9.616255,-0.218301,62.296351,1.214927,-0.455066
-1.0,-2.820492,-2.228057,-59.556095,70.653829,1.753539,1.0
0.0,25.939945,-8.006281,-30.588353,70.131273,1.532788,-1.0
-1.889673,-2.203834,-2.560821,-72.515406,63.204977,1.954235,0.0
-1.0,-1.175828,2.661712,-79.549758,64.49814,1.854198,-0.13082
-1.0,28.457821,-1.102758,-20.59241,68.121375,1.617182,1.0
-0.701388,15.092501,-7.696436,-74.808234,72.921206,1.565306,1.0
-1.18491,8.229405,3.529991,-63.49438,79.18727,1.742664,-0.134584
0.0,15.673841,-10.439437,-4.451422,58.517593,2.574066,0.383958
-0.506877,20.870459,-7.022701,-87.749627,66.015822,2.077353,-1.047326
0.0,-0.001098,-3.529423,-51.241022,59.195989,2.375952,0.0
1.909823,1.916401,-3.930515,-24.733108,68.394251,2.04251,2.516288
-0.724873,2.23012,-2.184553,-16.937024,75.453648,1.936562,0.036305
-1.0,22.307387,-5.793305,-83.420539,57.398271,1.220113,1.0
0.0,13.814281,-1.762382,-30.735555,76.593169,1.849909,0.523263
0.0,-0.320294,-7.353378,-37.136427,55.530411,1.306765,0.0
-1.0,24.838965,-5.094959,-91.604196,44.94655,2.152862,-1.0
-1.0,10.884457,-2.94373,-55.641152,50.913266,1.944243,-1.0
-0.866315,8.471518,-3.153964,-49.901025,71.34103,2.195551,0.235661
1.0,11.948433,-7.51508,-8.444154,73.178558,1.860979,0.0
1.273182,14.236367,-2.624418,-67.02139,72.279932,1.880174,0.0
1.0,21.538849,-8.563054,-34.765214,61.35589,1.586896,1.0
-1.0,19.523755,-5.449007,-76.01698,60.050481,1.64371,1.0
1.0,30.205073,-5.111027,-76.536167,69.752141,2.271939,0.22564
1.0,11.96002,-0.443048,-8.742402,61.249111,1.561324,0.0
1.0,17.913839,-7.803383,-82.566834,61.304831,1.573319,-1.0
-1.540898,0.315248,-1.910887,-61.064761,50.117107,1.646972,-0.772588
0.0,-3.59752,-2.936703,-24.534938,78.90701,2.372288,0.069225
-1.0,3.381993,-4.5689,-30.478379,50.866237,1.363039,0.0
0.0,0.466111,-2.93771,-65.63315,78.446216,0.51093,-1.0
1.219772,13.647713,1.72213,-54.98153,57.473198,1.910449,0.0
1.0,22.836004,-3.339806,-34.35462,46.293883,1.076411,1.0
0.006385,23.41541,1.556903,-75.61009,62.069846,1.134813,-2.318218
1.0,28.33096,-1.102333,-22.827873,69.109802,2.732568,-0.467306
-0.34893,7.610847,0.237426,-35.411446,62.014485,2.468583,0.352697
-1.029402,14.307774,-7.601711,-5.607541,48.142544,1.794548,1.0
-0.784726,9.546202,-5.596208,-65.290525,70.643735,1.764394,-0.273959
-0.876707,29.57077,-1.977135,-51.681856,62.196873,1.963902,-1.0
-0.048381,29.125,-4.833449,-63.503963,57.18253,0.504641,1.0
-1.0,-1.539261,-5.773459,-54.575021,79.000778,1.853878,-1.0
-0.333296,7.090197,-5.113763,-92.09917,66.222903,1.426489,0.29352
-1.0,1.664333,-8.940247,-63.095002,58.654035,1.979176,-0.512118
1.0,18.3702,-12.292042,-79.793392,56.028664,3.37565,-0.977093
-1.0,-1.258224,-6.956502,-28.915255,75.883728,1.895462,-1.0
1.0,17.865802,-4.26472,-53.201495,67.461664,1.766258,0.0
-1.0,7.87496,-3.430894,-8.596481,67.761939,2.043551,-1.0
1.0,-0.264304,-4.518482,-36.77486,72.591776,1.812233,0.819698
1.029103,24.628234,-3.49818,-24.9689,70.240061,1.347346,-1.0
-0.713842,7.252116,2.90511,-32.065384,45.829829,1.526202,0.635412
1.096036,28.982388,-1.919782,-58.18787,79.299478,1.793662,-1.0
-0.401676,2.102633,-8.035983,-77.38319,49.509284,1.473452,1.0
-1.021165,1.801146,-5.111488,-84.004434,59.864564,1.820683,1.0
1.0,18.835296,-3.173816,-23.957033,77.410543,2.240433,0.249919
-1.0,-0.114593,-4.965514,-32.452785,65.101868,1.930517,1.0
0.072818,18.622036,-5.451005,-27.319824,49.364295,2.016524,1.0
-0.602734,23.813782,-8.033796,-2.826784,54.128578,1.427908,-1.0
-2.43392,6.89162,-2.173959,-21.661574,56.088247,2.195466,1.0
-1.0,27.346971,-8.372191,-31.833474,79.176027,1.970573,1.0
-0.224963,22.328949,-1.917241,-68.191346,63.21727,2.412361,-0.331126
-0.664292,5.993473,-1.159193,-84.821217,57.16617,1.59537,-0.051803
0.480364,3.746775,1.654618,-9.356974,69.680649,1.746625,0.363601
-2.23439,18.445411,-11.242278,-43.172816,71.94435,1.467903,0.0
0.529671,6.678579,-8.583282,-77.690327,63.549828,1.498691,-0.505707
1.235286,7.237435,-5.889258,-73.911449,56.665331,2.032787,1.0
0.471671,6.241225,-3.045335,-16.302303,53.706019,2.321917,-1.215327
-1.0,4.284203,-6.391996,-56.058508,54.994635,1.659384,1.0
-0.321046,-2.414547,-9.368472,-55.012708,62.312875,1.962068,0.213008
1.0,26.538489,-5.209257,-1.550926,70.568365,1.951134,-1.0
0.0,-0.929103,-7.740623,-53.464542,77.116145,1.677458,0.312047
0.0,30.569508,-7.319471,-30.987837,74.807492,2.139877,-1.15364
1.0,26.520984,-8.890771,-50.627635,64.873253,1.431986,2.043937
0.0,10.945063,-4.665443,-3.013993,66.678157,1.610805,1.000203
-1.0,21.469889,-7.268963,-41.662217,68.28089,1.707759,-0.029
-0.701983,12.747401,-1.546923,-5.79271,71.850559,1.251826,1.0
-1.0,3.096318,-2.631644,-49.836939,61.826288,1.929566,-0.72047
-0.92315,5.388054,-4.014874,-35.267378,49.350913,2.252687,-0.630889
0.350077,-1.365988,-7.180031,-9.432016,46.174443,1.807224,1.0
-0.128391,-1.434349,-6.524018,-45.810609,65.472934,2.103869,-1.0
0.325001,12.924913,-3.083923,-86.00374,64.969288,0.974205,1.221374
-1.0,2.708472,4.226949,-42.797295,47.390704,1.516293,-1.315811
-1.0,3.727402,-7.24291,-23.694738,78.762952,1.753149,0.77418
-0.344395,26.374409,-4.69899,-61.16455,62.205684,2.11366,1.0
-1.0,-0.982464,-8.272465,-14.741012,64.513419,2.003018,-1.0
1.446969,23.062578,-0.687911,-93.337043,56.635778,2.193076,-1.0
-1.032532,12.411293,-0.955903,-64.658436,57.206797,1.627232,0.914848
-0.807912,2.959608,-7.221531,-5.033787,54.13713,1.849667,0.0
-1.0,4.465106,-5.332633,-30.107699,65.214218,1.262736,1.0
-1.0,21.581731,-1.049985,-68.018693,70.018042,2.483919,-1.547844
0.0,14.573909,-6.77341,-1.154511,54.30159,1.365317,-1.0
1.0,18.609985,1.018057,-12.683884,46.980443,2.434792,0.302255
0.416031,4.763449,-6.27336,-9.656539,56.384244,2.190511,-1.0
1.0,3.805597,-1.174206,-10.344344,69.793903,2.742076,-0.349459
-3.33909,4.719042,-2.594557,-51.714838,59.467066,1.331629,1.0
-1.356977,-0.977305,-3.895842,-90.491753,63.644914,1.289888,-0.220623
1.0,-3.262709,-2.825989,-19.100814,69.638409,2.288736,-1.0
0.0,14.131559,-6.225103,-60.617601,63.89655,1.14404,1.225115
1.0,-1.127153,-6.479703,-59.61736,66.528595,1.481229,0.825898
2.482399,15.078892,1.171955,-8.250395,53.698821,1.839006,-0.734309
-1.0,12.809272,-2.78419,-64.552574,60.961172,0.951142,-2.266023
0.840504,17.996093,-6.216213,-32.736661,62.997396,2.39292,1.0
-0.304417,25.19015,-4.29308,-44.617839,66.95924,1.461088,-1.0
1.0,23.901617,-8.962557,-52.593599,62.734088,0.419319,-1.01486
-0.770883,6.275657,-8.798702,-90.919273,49.828702,2.799805,0.0
-1.0,17.031353,-3.05116,-72.108769,47.82697,2.183577,0.0
1.0,2.717744,-5.705662,-83.380254,60.261229,2.388781,-2.039577
-0.235672,24.585762,-2.025577,-36.421929,48.392425,1.860066,0.614699
1.862389,10.591953,-7.182293,-7.131293,64.09743,1.909682,-1.618147
-0.052311,0.288275,-4.155642,-69.922341,54.810638,2.022396,-0.968092
-0.250416,30.441782,-5.413417,-13.756201,58.320674,1.608279,-1.0
1.0,-0.548432,-6.773568,-44.291551,50.219392,1.894195,-1.0
1.0,12.053802,-3.284881,-48.266466,79.504534,2.210598,-0.053602
-0.828887,26.337485,-8.193452,-70.954066,61.843454,1.871234,1.0
1.0,-3.04794,-3.511489,-43.262119,45.149251,1.304473,-1.0
0.0,6.32368,-8.645213,-87.737374,58.25545,1.512364,0.0
0.49975,13.221147,-2.295091,-8.079671,67.887423,1.934017,-1.0
-0.564853,10.604733,2.312702,-17.78165,66.918483,2.519438,0.510581
-3.14206,24.41751,-3.283121,-57.300794,66.666002,2.419322,-0.883354
-0.420221,11.99484,-4.567025,-69.787567,67.004863,2.476686,-1.716526
1.0,5.82757,-2.055925,-20.749367,53.447005,1.245995,0.0
1.0,6.648573,-0.555909,-37.41789,48.7591,2.841264,-0.598536
1.0,13.115642,-7.681625,-28.328237,62.115192,1.959475,0.0
-0.567902,16.51166,-4.83962,-7.563136,62.342244,1.692314,0.0
-0.763234,22.699588,-4.791007,-74.510553,66.502359,1.308705,1.0
0.974622,11.849898,-0.974614,-15.675554,67.480101,2.654888,1.0
0.038061,27.180249,-0.184708,-80.404221,66.091614,2.614508,0.587347
0.521146,23.502281,-6.095022,-10.404626,44.696115,1.064611,0.488945
1.0,26.026353,-0.823999,-31.100577,53.95593,1.161971,1.516886
-1.0,5.073681,-2.652054,-19.390358,68.738266,1.299476,-1.0
-0.492714,10.019409,-3.176109,-40.996212,73.213125,2.064864,-1.0
0.0,9.365395,-4.533337,-80.084619,54.702554,2.442065,1.0
-0.544985,17.334497,-0.837946,-74.781049,72.698234,2.271691,-0.067705
-0.658331,8.044255,-6.190473,-54.634825,55.25533,2.155237,-1.0
